Id,Geographic Code,Geographic Value,Year,Sex,Rate,Low,High
25282841,COUNTRY,Canada,2019,Male,1352.668,1044.122,1713.696
25282842,COUNTRY,Canada,2007,Male,2069.899,1836.917,2313.559
25282843,COUNTRY,Canada,2019,Both sexes,1997.732,1533.825,2540.324
25282844,COUNTRY,Canada,2005,Female,975.9669,847.7655,1115.428
25282845,COUNTRY,Canada,2012,Both sexes,2356,2025.425,2705.51
25282846,COUNTRY,Canada,2006,Both sexes,2975,2628.7,3344.283
25282847,COUNTRY,Canada,2014,Both sexes,2066,1742.792,2416.288
25282848,COUNTRY,Canada,2013,Male,1493.14,1284.154,1718.655
25282849,COUNTRY,Canada,2000,Female,964.5005,836.4718,1100.597
25282850,COUNTRY,Canada,2018,Female,634.9965,487.8335,805.7789
25282851,COUNTRY,Canada,2014,Female,591.4134,488.9484,702.1307
25282852,COUNTRY,Canada,2011,Female,651.7467,552.5523,757.6959
25282853,COUNTRY,Canada,2001,Male,1951.506,1734.797,2185.832
25282854,COUNTRY,Canada,2009,Female,735.0831,632.4083,847.4691
25282855,COUNTRY,Canada,2006,Female,983.3503,857.2269,1119.123
25282856,COUNTRY,Canada,2011,Male,1537.253,1339.929,1742.286
25282857,COUNTRY,Canada,2001,Both sexes,2841,2503.126,3202.673
25283698,COUNTRY,Switzerland,2003,Male,415.6618,355.1336,482.1958
25283699,COUNTRY,Switzerland,2007,Female,89.8148,70.94861,111.7266
25283700,COUNTRY,Switzerland,2006,Male,279.4719,238.4365,324.207
25283701,COUNTRY,Switzerland,2017,Both sexes,237,184.0417,298.4184
25283702,COUNTRY,Switzerland,2002,Female,136.7582,109.6324,167.6309
25283703,COUNTRY,Switzerland,2014,Male,185.1401,152.0216,222.6825
25283704,COUNTRY,Switzerland,2010,Both sexes,337,276.8811,404.4446
25283705,COUNTRY,Switzerland,2012,Both sexes,350,284.8272,423.8726
25283706,COUNTRY,Switzerland,2013,Both sexes,277,221.4466,340.3229
25283707,COUNTRY,Switzerland,2008,Both sexes,368,306.8674,435.3864
25283708,COUNTRY,Switzerland,2001,Both sexes,561,470.353,659.8745
25283709,COUNTRY,Switzerland,2002,Male,392.2418,334.4272,454.3447
25283710,COUNTRY,Switzerland,2009,Male,278.8913,234.4988,327.9351
25283711,COUNTRY,Switzerland,2019,Female,53.10312,38.37642,70.48216
25283712,COUNTRY,Switzerland,2007,Male,306.1852,259.3467,356.7634
25283713,COUNTRY,Switzerland,2015,Both sexes,261,205.9801,323.0314
25283714,COUNTRY,Switzerland,2011,Female,87.0612,67.93937,108.9925
25283715,COUNTRY,Switzerland,2015,Female,70.55303,52.48227,90.98618
25283716,COUNTRY,Switzerland,2000,Both sexes,610,510.3435,717.8895
25283717,COUNTRY,Switzerland,2005,Both sexes,422,353.7305,497.7012
25283718,COUNTRY,Switzerland,2019,Male,139.8969,106.7628,177.8271
25283719,COUNTRY,Switzerland,2010,Male,254.258,212.1614,301.0989
25283720,COUNTRY,Switzerland,2000,Male,440.0831,373.8157,510.4081
25283721,COUNTRY,Switzerland,2006,Both sexes,381,318.5156,450.3628
25283722,COUNTRY,Switzerland,2004,Both sexes,526,443.6194,618.3764
25283723,COUNTRY,Switzerland,2018,Female,65.86469,47.92725,86.7771
25283724,COUNTRY,Switzerland,2014,Both sexes,251,202.1702,306.8026
25283725,COUNTRY,Switzerland,2003,Female,147.3382,117.8446,181.5816
25283726,COUNTRY,Switzerland,2002,Both sexes,529,444.0596,621.9756
25283727,COUNTRY,Switzerland,2004,Female,114.9399,91.20992,142.641
25283728,COUNTRY,Switzerland,2016,Female,64.20841,47.64077,83.39185
25283729,COUNTRY,Switzerland,2008,Female,88.15531,69.60611,109.288
25283730,COUNTRY,Switzerland,2005,Male,315.782,269.3584,366.6515
25283731,COUNTRY,Switzerland,2012,Female,94.77034,72.92709,119.925
25283732,COUNTRY,Switzerland,2019,Both sexes,193,145.1393,248.3093
25283733,COUNTRY,Switzerland,2003,Both sexes,563,472.9783,663.7773
25283734,COUNTRY,Switzerland,2018,Both sexes,240,183.1615,305.7221
25283735,COUNTRY,Switzerland,2004,Male,411.0601,352.4095,475.7354
25283736,COUNTRY,Switzerland,2007,Both sexes,396,330.2953,468.49
25283737,COUNTRY,Switzerland,2011,Both sexes,330,270.0656,397.005
25283738,COUNTRY,Switzerland,2018,Male,174.1353,135.2342,218.945
25283739,COUNTRY,Switzerland,2013,Female,85.39987,64.68623,108.7954
25283740,COUNTRY,Switzerland,2000,Female,169.9169,136.5278,207.4813
25283741,COUNTRY,Switzerland,2016,Both sexes,223,174.3689,279.4792
25283742,COUNTRY,Switzerland,2012,Male,255.2297,211.9001,303.9477
25283743,COUNTRY,Switzerland,2014,Female,65.85986,50.1486,84.12005
25283744,COUNTRY,Switzerland,2010,Female,82.74195,64.71968,103.3457
25283745,COUNTRY,Switzerland,2009,Female,81.10871,63.59017,101.1233
25283746,COUNTRY,Switzerland,2017,Female,61.05045,44.72151,79.91737
25283747,COUNTRY,Switzerland,2005,Female,106.218,84.37205,131.0497
25283748,COUNTRY,Switzerland,2008,Male,279.8447,237.2613,326.0984
25283749,COUNTRY,Switzerland,2016,Male,158.7916,126.7281,196.0873
25283750,COUNTRY,Switzerland,2009,Both sexes,360,298.089,429.0584
25283751,COUNTRY,Switzerland,2001,Male,426.3912,363.1296,494.4403
25283752,COUNTRY,Switzerland,2017,Male,175.9495,139.3202,218.501
25283753,COUNTRY,Switzerland,2006,Female,101.5281,80.07912,126.1558
25283754,COUNTRY,Switzerland,2001,Female,134.6088,107.2234,165.4342
25283755,COUNTRY,Switzerland,2013,Male,191.6001,156.7603,231.5275
25283756,COUNTRY,Switzerland,2015,Male,190.447,153.4978,232.0453
25283757,COUNTRY,Switzerland,2011,Male,242.9388,202.1262,288.0125
25284598,COUNTRY,Chile,2012,Male,1589.011,1401.845,1790.844
25284599,COUNTRY,Chile,2014,Both sexes,2184,1894.846,2499.266
25284600,COUNTRY,Chile,2008,Male,1882.465,1673.628,2108.248
25284601,COUNTRY,Chile,2012,Female,451.9891,381.4421,528.652
25284602,COUNTRY,Chile,2018,Both sexes,2620,2153.359,3130.07
25284603,COUNTRY,Chile,2009,Female,429.0014,364.4082,499.2075
25284604,COUNTRY,Chile,2007,Female,412.0429,349.6627,480.0649
25284605,COUNTRY,Chile,2019,Male,2201.257,1793.072,2644.695
25284606,COUNTRY,Chile,2013,Male,1718.403,1514.836,1940.097
25284607,COUNTRY,Chile,2008,Both sexes,2388,2102.681,2697.576
25284608,COUNTRY,Chile,2003,Female,529.822,448.0598,618.5904
25284609,COUNTRY,Chile,2002,Male,2062.092,1816.124,2324.695
25284610,COUNTRY,Chile,2006,Female,666.7808,566.9291,775.7517
25284611,COUNTRY,Chile,2010,Both sexes,2137,1875.917,2415.144
25284612,COUNTRY,Chile,2005,Male,2326.14,2064.562,2602.114
25284613,COUNTRY,Chile,2016,Male,1739.75,1491.303,2006.286
25284614,COUNTRY,Chile,2009,Both sexes,2096,1841.557,2369.516
25284615,COUNTRY,Chile,2001,Male,2017.362,1775.833,2272.059
25284616,COUNTRY,Chile,2003,Both sexes,2853,2500.505,3227.049
25284617,COUNTRY,Chile,2019,Female,625.2101,490.4216,782.2211
25284618,COUNTRY,Chile,2015,Both sexes,2204,1893.21,2537.398
25284619,COUNTRY,Chile,2014,Female,454.4328,380.0069,535.4472
25284620,COUNTRY,Chile,2009,Male,1666.999,1477.149,1870.309
25284621,COUNTRY,Chile,2018,Male,2012.578,1669.162,2381.381
25284622,COUNTRY,Chile,2011,Male,1666.695,1473.821,1873.825
25284623,COUNTRY,Chile,2013,Both sexes,2175,1899.597,2475.576
25284624,COUNTRY,Chile,2016,Female,505.2497,413.4938,606.8345
25284625,COUNTRY,Chile,2003,Male,2323.178,2052.446,2608.459
25284626,COUNTRY,Chile,2012,Both sexes,2041,1783.287,2319.496
25284627,COUNTRY,Chile,2011,Both sexes,2108,1847.538,2388.324
25284628,COUNTRY,Chile,2000,Female,522.6084,439.6201,613.4953
25284629,COUNTRY,Chile,2004,Both sexes,2856,2505.557,3226.399
25284630,COUNTRY,Chile,2004,Male,2331.871,2061.954,2615.838
25284631,COUNTRY,Chile,2017,Both sexes,2580,2158.989,3042.109
25284632,COUNTRY,Chile,2001,Both sexes,2519,2198.625,2859.524
25284633,COUNTRY,Chile,2006,Male,2388.219,2118.699,2678.828
25284634,COUNTRY,Chile,2001,Female,501.638,422.7925,587.4646
25284635,COUNTRY,Chile,2007,Male,1791.957,1591.643,2008.616
25284636,COUNTRY,Chile,2013,Female,456.5968,384.7606,535.4786
25284637,COUNTRY,Chile,2018,Female,607.4224,484.1971,748.6891
25284638,COUNTRY,Chile,2000,Male,2228.392,1961.845,2515.909
25284639,COUNTRY,Chile,2002,Both sexes,2506,2191.472,2842.759
25284640,COUNTRY,Chile,2000,Both sexes,2751,2401.465,3129.404
25284641,COUNTRY,Chile,2015,Female,491.168,407.8492,581.4699
25284642,COUNTRY,Chile,2017,Female,518.3376,419.4053,631.2437
25284643,COUNTRY,Chile,2010,Male,1689.094,1496.055,1893.46
25284644,COUNTRY,Chile,2005,Female,542.8596,461.5638,630.453
25284645,COUNTRY,Chile,2005,Both sexes,2869,2526.126,3232.567
25284646,COUNTRY,Chile,2010,Female,447.9056,379.8622,521.6835
25284647,COUNTRY,Chile,2017,Male,2061.662,1739.583,2410.865
25284648,COUNTRY,Chile,2016,Both sexes,2245,1904.797,2613.12
25284649,COUNTRY,Chile,2002,Female,443.9081,375.3479,518.0644
25284650,COUNTRY,Chile,2015,Male,1712.832,1485.361,1955.928
25284651,COUNTRY,Chile,2011,Female,441.3045,373.7174,514.4992
25284652,COUNTRY,Chile,2006,Both sexes,3055,2685.628,3454.58
25284653,COUNTRY,Chile,2004,Female,524.1291,443.6029,610.5606
25284654,COUNTRY,Chile,2014,Male,1729.567,1514.839,1963.819
25284655,COUNTRY,Chile,2007,Both sexes,2204,1941.306,2488.681
25284656,COUNTRY,Chile,2008,Female,505.5348,429.0524,589.328
25284657,COUNTRY,Chile,2019,Both sexes,2826.467,2283.494,3426.916
25285498,COUNTRY,China,2002,Female,77519.72,68062.83,88406.81
25285499,COUNTRY,China,2003,Both sexes,279480,239846.8,320337.2
25285500,COUNTRY,China,2000,Male,198905.9,173057.2,249785.8
25285501,COUNTRY,China,2013,Both sexes,274653,213769.2,316963.3
25285502,COUNTRY,China,2019,Both sexes,250271.9,190496.6,311374.2
25285503,COUNTRY,China,2014,Male,199599.4,152809.7,232232.8
25285504,COUNTRY,China,2003,Female,71438.6,63046.91,80847.39
25285505,COUNTRY,China,2012,Female,70647.41,61790.13,80457.49
25285506,COUNTRY,China,2011,Both sexes,286458,222864.6,326595.9
25285507,COUNTRY,China,2016,Both sexes,256180,201162.2,305284
25285508,COUNTRY,China,2009,Male,211216.6,158347.2,238660.1
25285509,COUNTRY,China,2013,Male,206293.2,154286,239330.7
25285510,COUNTRY,China,2015,Both sexes,258175,203011.3,303686.7
25285511,COUNTRY,China,2017,Both sexes,254101.5,195653.1,306754.5
25285512,COUNTRY,China,2005,Male,207964.8,169039.9,234639.9
25285513,COUNTRY,China,2004,Male,204031.9,170419.7,231414.3
25285514,COUNTRY,China,2011,Male,214701.1,160151.2,245154
25285515,COUNTRY,China,2005,Female,70098.24,62130.99,78851.47
25285516,COUNTRY,China,2019,Female,62867.21,49335.56,77860.4
25285517,COUNTRY,China,2001,Both sexes,286025,249065.1,340700.9
25285518,COUNTRY,China,2007,Female,70583.65,62820.67,78921.32
25285519,COUNTRY,China,2013,Female,68359.76,59483.21,77632.54
25285520,COUNTRY,China,2002,Both sexes,290780,250378.5,341992.8
25285521,COUNTRY,China,2010,Male,210208.3,153638.3,239202.3
25285522,COUNTRY,China,2001,Female,79611.22,69804.26,91367.79
25285523,COUNTRY,China,2010,Female,68796.65,60490.2,77877.5
25285524,COUNTRY,China,2000,Female,78476.05,68314.59,90078.6
25285525,COUNTRY,China,2006,Male,208677.9,165010.2,235912
25285526,COUNTRY,China,2019,Male,187404.6,141161,233513.8
25285527,COUNTRY,China,2004,Female,69216.09,61214.99,78045.62
25285528,COUNTRY,China,2008,Male,210140.4,159238.2,236698.9
25285529,COUNTRY,China,2007,Male,212243.4,165344.9,238792.1
25285530,COUNTRY,China,2016,Female,63422.15,52966.44,74876.16
25285531,COUNTRY,China,2017,Male,190812.9,143647.4,231373.4
25285532,COUNTRY,China,2000,Both sexes,277382,241371.8,339864.4
25285533,COUNTRY,China,2002,Male,213260.3,182315.6,253586
25285534,COUNTRY,China,2012,Male,212314.6,158616.3,243700.6
25285535,COUNTRY,China,2006,Female,70415.07,62497.78,79000.9
25285536,COUNTRY,China,2008,Female,69032.61,61582.75,76884.02
25285537,COUNTRY,China,2014,Female,65344.55,56554,74533.54
25285538,COUNTRY,China,2010,Both sexes,279005,214128.5,317079.8
25285539,COUNTRY,China,2018,Female,63124.34,50987.16,77120.72
25285540,COUNTRY,China,2018,Male,189100.9,143164,233396.7
25285541,COUNTRY,China,2005,Both sexes,278063,231170.9,313491.4
25285542,COUNTRY,China,2012,Both sexes,282962,220406.4,324158.1
25285543,COUNTRY,China,2015,Female,63547.99,54245.18,73853.48
25285544,COUNTRY,China,2001,Male,206413.8,179260.9,249333.1
25285545,COUNTRY,China,2006,Both sexes,279093,227508,314912.9
25285546,COUNTRY,China,2009,Female,69063.45,61342.62,77525.93
25285547,COUNTRY,China,2011,Female,71756.92,62713.39,81441.81
25285548,COUNTRY,China,2014,Both sexes,264944,209363.7,306766.3
25285549,COUNTRY,China,2009,Both sexes,280280,219689.8,316186.1
25285550,COUNTRY,China,2007,Both sexes,282827,228165.6,317713.4
25285551,COUNTRY,China,2008,Both sexes,279173,220821,313583
25285552,COUNTRY,China,2017,Female,63288.62,52005.69,75381.13
25285553,COUNTRY,China,2004,Both sexes,273248,231634.7,309459.9
25285554,COUNTRY,China,2003,Male,208041.4,176799.9,239489.8
25285555,COUNTRY,China,2018,Both sexes,252225.2,194151.2,310517.4
25285556,COUNTRY,China,2016,Male,192757.8,148195.8,230407.9
25285557,COUNTRY,China,2015,Male,194627,148766.1,229833.2
25286398,COUNTRY,Côte d'Ivoire,2005,Male,3542.468,2944.237,4141.433
25286399,COUNTRY,Côte d'Ivoire,2011,Female,1550.915,1294.429,1807.116
25286400,COUNTRY,Côte d'Ivoire,2016,Both sexes,5582,4639,6533
25286401,COUNTRY,Côte d'Ivoire,2001,Both sexes,4263.378,3544.564,4982.192
25286402,COUNTRY,Côte d'Ivoire,2012,Female,1502.363,1246.586,1758.141
25286403,COUNTRY,Côte d'Ivoire,2017,Female,1739.908,1445.956,2036.082
25286404,COUNTRY,Côte d'Ivoire,2008,Both sexes,4989,4156,5822
25286405,COUNTRY,Côte d'Ivoire,2019,Female,1862.283,1546.619,2181.456
25286406,COUNTRY,Côte d'Ivoire,2016,Male,3902.646,3243.349,4567.537
25286407,COUNTRY,Côte d'Ivoire,2014,Male,3674.889,3056.887,4292.89
25286408,COUNTRY,Côte d'Ivoire,2010,Both sexes,5293,4413,6173
25286409,COUNTRY,Côte d'Ivoire,2011,Both sexes,5430,4532,6327
25286410,COUNTRY,Côte d'Ivoire,2017,Both sexes,5775.326,4799.604,6758.426
25286411,COUNTRY,Côte d'Ivoire,2011,Male,3879.085,3237.571,4519.884
25286412,COUNTRY,Côte d'Ivoire,2007,Both sexes,4876,4059,5693
25286413,COUNTRY,Côte d'Ivoire,2018,Male,4191.038,3481.809,4906.892
25286414,COUNTRY,Côte d'Ivoire,2006,Both sexes,4843,4030,5656
25286415,COUNTRY,Côte d'Ivoire,2003,Female,1178.775,979.5379,1378.011
25286416,COUNTRY,Côte d'Ivoire,2004,Female,1247.218,1036.595,1457.842
25286417,COUNTRY,Côte d'Ivoire,2013,Male,3670.264,3054.433,4286.8
25286418,COUNTRY,Côte d'Ivoire,2003,Male,3373.932,2803.669,3944.195
25286419,COUNTRY,Côte d'Ivoire,2000,Male,3136.737,2607.023,3666.451
25286420,COUNTRY,Côte d'Ivoire,2018,Female,1793.761,1490.212,2100.146
25286421,COUNTRY,Côte d'Ivoire,2007,Male,3516.52,2927.308,4105.732
25286422,COUNTRY,Côte d'Ivoire,2001,Male,3176.949,2641.309,3712.588
25286423,COUNTRY,Côte d'Ivoire,2000,Female,1050.018,872.6972,1227.339
25286424,COUNTRY,Côte d'Ivoire,2004,Male,3507.782,2915.405,4100.158
25286425,COUNTRY,Côte d'Ivoire,2002,Female,1127.299,936.8269,1317.771
25286426,COUNTRY,Côte d'Ivoire,2005,Female,1289.532,1071.763,1507.567
25286427,COUNTRY,Côte d'Ivoire,2014,Both sexes,5215,4338,6092
25286428,COUNTRY,Côte d'Ivoire,2000,Both sexes,4186.755,3479.72,4893.79
25286429,COUNTRY,Côte d'Ivoire,2015,Female,1611.878,1340.385,1883.671
25286430,COUNTRY,Côte d'Ivoire,2013,Both sexes,5197,4325,6070
25286431,COUNTRY,Côte d'Ivoire,2015,Male,3767.122,3132.615,4402.329
25286432,COUNTRY,Côte d'Ivoire,2001,Female,1086.429,903.255,1269.603
25286433,COUNTRY,Côte d'Ivoire,2004,Both sexes,4755,3952,5558
25286434,COUNTRY,Côte d'Ivoire,2013,Female,1526.736,1270.567,1783.2
25286435,COUNTRY,Côte d'Ivoire,2006,Male,3514.51,2924.525,4104.495
25286436,COUNTRY,Côte d'Ivoire,2010,Female,1521.246,1268.327,1774.164
25286437,COUNTRY,Côte d'Ivoire,2006,Female,1328.49,1105.475,1551.505
25286438,COUNTRY,Côte d'Ivoire,2015,Both sexes,5379,4473,6286
25286439,COUNTRY,Côte d'Ivoire,2019,Both sexes,6201.685,5150.475,7264.578
25286440,COUNTRY,Côte d'Ivoire,2012,Male,3660.637,3037.414,4283.859
25286441,COUNTRY,Côte d'Ivoire,2005,Both sexes,4832,4016,5649
25286442,COUNTRY,Côte d'Ivoire,2008,Female,1419.268,1182.297,1656.239
25286443,COUNTRY,Côte d'Ivoire,2014,Female,1540.111,1281.113,1799.11
25286444,COUNTRY,Côte d'Ivoire,2018,Both sexes,5984.799,4972.02,7007.038
25286445,COUNTRY,Côte d'Ivoire,2003,Both sexes,4552.707,3783.207,5322.206
25286446,COUNTRY,Côte d'Ivoire,2009,Both sexes,5120,4267,5973
25286447,COUNTRY,Côte d'Ivoire,2009,Female,1471.614,1226.441,1716.788
25286448,COUNTRY,Côte d'Ivoire,2002,Male,3253.172,2703.506,3802.839
25286449,COUNTRY,Côte d'Ivoire,2017,Male,4035.419,3353.648,4722.344
25286450,COUNTRY,Côte d'Ivoire,2007,Female,1359.48,1131.692,1587.268
25286451,COUNTRY,Côte d'Ivoire,2009,Male,3648.386,3040.559,4256.212
25286452,COUNTRY,Côte d'Ivoire,2012,Both sexes,5163,4284,6042
25286453,COUNTRY,Côte d'Ivoire,2010,Male,3771.754,3144.673,4398.836
25286454,COUNTRY,Côte d'Ivoire,2008,Male,3569.732,2973.703,4165.761
25286455,COUNTRY,Côte d'Ivoire,2002,Both sexes,4380.471,3640.333,5120.609
25286456,COUNTRY,Côte d'Ivoire,2019,Male,4339.402,3603.856,5083.122
25286457,COUNTRY,Côte d'Ivoire,2016,Female,1679.354,1395.651,1965.463
25287298,COUNTRY,Cameroon,2011,Male,4792.379,3915.213,5668.753
25287299,COUNTRY,Cameroon,2002,Female,1006.104,813.9892,1198.441
25287300,COUNTRY,Cameroon,2017,Female,1533.151,1227.714,1844.195
25287301,COUNTRY,Cameroon,2006,Female,1097.693,894.3766,1301.223
25287302,COUNTRY,Cameroon,2005,Both sexes,5019,4095,5942
25287303,COUNTRY,Cameroon,2013,Both sexes,6337,5121,7554
25287304,COUNTRY,Cameroon,2000,Male,3328.972,2704.301,3952.861
25287305,COUNTRY,Cameroon,2017,Male,5753.831,4607.544,6921.163
25287306,COUNTRY,Cameroon,2006,Both sexes,5129,4179,6080
25287307,COUNTRY,Cameroon,2004,Male,3745.156,3048.31,4442.783
25287308,COUNTRY,Cameroon,2009,Both sexes,5641,4604,6679
25287309,COUNTRY,Cameroon,2012,Female,1276.699,1036.189,1517.21
25287310,COUNTRY,Cameroon,2016,Both sexes,7066,5675,8471
25287311,COUNTRY,Cameroon,2003,Both sexes,4597,3730,5463
25287312,COUNTRY,Cameroon,2016,Male,5577.756,4479.729,6686.834
25287313,COUNTRY,Cameroon,2001,Both sexes,4386,3538,5234
25287314,COUNTRY,Cameroon,2006,Male,4031.307,3284.623,4778.777
25287315,COUNTRY,Cameroon,2009,Male,4476.694,3653.731,5300.45
25287316,COUNTRY,Cameroon,2010,Both sexes,5871,4797,6945
25287317,COUNTRY,Cameroon,2008,Female,1128.568,918.1888,1339.154
25287318,COUNTRY,Cameroon,2018,Female,1565.455,1249.998,1889.482
25287319,COUNTRY,Cameroon,2003,Female,1016.719,824.9648,1208.253
25287320,COUNTRY,Cameroon,2011,Female,1266.621,1034.787,1498.247
25287321,COUNTRY,Cameroon,2007,Both sexes,5259,4284,6234
25287322,COUNTRY,Cameroon,2002,Male,3523.896,2851.011,4197.559
25287323,COUNTRY,Cameroon,2010,Male,4646.755,3796.71,5496.8
25287324,COUNTRY,Cameroon,2011,Both sexes,6059,4950,7167
25287325,COUNTRY,Cameroon,2000,Both sexes,4258,3459,5056
25287326,COUNTRY,Cameroon,2015,Female,1389.469,1118.403,1660.535
25287327,COUNTRY,Cameroon,2019,Both sexes,7809.814,6218.167,9458.404
25287328,COUNTRY,Cameroon,2018,Both sexes,7544.931,6024.543,9106.623
25287329,COUNTRY,Cameroon,2016,Female,1488.244,1195.271,1784.166
25287330,COUNTRY,Cameroon,2008,Both sexes,5461,4443,6480
25287331,COUNTRY,Cameroon,2000,Female,929.0278,754.6988,1103.139
25287332,COUNTRY,Cameroon,2014,Female,1358.297,1095.715,1620.671
25287333,COUNTRY,Cameroon,2013,Male,5017.901,4055.022,5981.573
25287334,COUNTRY,Cameroon,2012,Both sexes,6147,4989,7305
25287335,COUNTRY,Cameroon,2012,Male,4870.301,3952.811,5787.79
25287336,COUNTRY,Cameroon,2005,Female,1084.49,884.8345,1283.928
25287337,COUNTRY,Cameroon,2019,Male,6196.283,4933.475,7504.269
25287338,COUNTRY,Cameroon,2007,Female,1098.445,894.7975,1302.093
25287339,COUNTRY,Cameroon,2014,Both sexes,6554,5287,7820
25287340,COUNTRY,Cameroon,2014,Male,5195.703,4191.285,6199.329
25287341,COUNTRY,Cameroon,2010,Female,1224.245,1000.29,1448.2
25287342,COUNTRY,Cameroon,2015,Male,5366.531,4319.597,6413.465
25287343,COUNTRY,Cameroon,2015,Both sexes,6756,5438,8074
25287344,COUNTRY,Cameroon,2017,Both sexes,7286.981,5835.258,8765.358
25287345,COUNTRY,Cameroon,2018,Male,5979.476,4774.545,7217.141
25287346,COUNTRY,Cameroon,2008,Male,4332.432,3524.811,5140.846
25287347,COUNTRY,Cameroon,2001,Female,946.7623,763.7129,1129.812
25287348,COUNTRY,Cameroon,2005,Male,3934.51,3210.165,4658.072
25287349,COUNTRY,Cameroon,2007,Male,4160.555,3389.202,4931.907
25287350,COUNTRY,Cameroon,2002,Both sexes,4530,3665,5396
25287351,COUNTRY,Cameroon,2009,Female,1164.306,950.2686,1378.55
25287352,COUNTRY,Cameroon,2013,Female,1319.099,1065.978,1572.427
25287353,COUNTRY,Cameroon,2003,Male,3580.281,2905.035,4254.747
25287354,COUNTRY,Cameroon,2001,Male,3439.238,2774.287,4104.188
25287355,COUNTRY,Cameroon,2004,Female,1048.844,853.6897,1244.217
25287356,COUNTRY,Cameroon,2004,Both sexes,4794,3902,5687
25287357,COUNTRY,Cameroon,2019,Female,1613.531,1284.692,1954.134
25288198,COUNTRY,Democratic Republic of the Congo,2017,Female,9492.189,7577.152,11445.33
25288199,COUNTRY,Democratic Republic of the Congo,2006,Both sexes,20716.13,16569.09,24864.17
25288200,COUNTRY,Democratic Republic of the Congo,2001,Female,7090.267,5659.642,8520.504
25288201,COUNTRY,Democratic Republic of the Congo,2016,Male,17111.35,13660.57,20620.83
